has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,email,detail_school_name,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.576824,,,SALTORA BD. P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413653/11,Bankura,Saltora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALTORA,BANKURA",722158,,School_ID_3413653,2025-08-27T15:11:32.631231,1-Rural,1,4,1946,1-Department of Education,1-Department of Education,NA,NA,175,101,74,N/A,7,3,4,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.609388,,,SALTORA DR. B.C.VIDYAPITH,https://kys.udiseplus.gov.in/#/schooldetail/3437544/11,Bankura,Saltora,N/A,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,SALTORA,722158,,School_ID_3437544,2025-08-27T15:11:46.809918,1-Rural,5,12,1962,1-Department of Education,15-Govt. Sponsered,2-State Board,2-State Board,1070,1033,37,N/A,24,19,5,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.642584,,,SALTORA GIRLS H.S,https://kys.udiseplus.gov.in/#/schooldetail/3486160/11,Bankura,Saltora,N/A,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,2-Girls,1-Rural,"SALTORA, DISTBANKURA",722158,,School_ID_3486160,2025-08-27T15:12:00.086359,1-Rural,5,12,1996,1-Department of Education,15-Govt. Sponsered,2-State Board,2-State Board,952,0,952,N/A,19,0,19,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.686193,,,SALTORA GURURBAID P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485764/11,Bankura,Mejhia,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GURURBAID,BANKURA",722143,,School_ID_3485764,2025-08-27T15:12:12.877041,1-Rural,1,4,1973,1-Department of Education,1-Department of Education,NA,NA,28,11,17,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.720075,,,SALTORA J.H.S,https://kys.udiseplus.gov.in/#/schooldetail/3413085/11,Bankura,Joypur,N/A,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,SALTORA BAITAL JOYPUR BANKURA,722138,,School_ID_3413085,2025-08-27T15:12:26.550449,1-Rural,5,8,2009,1-Department of Education,1-Department of Education,NA,NA,140,66,74,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.753768,,,SALTORA JR.BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3486315/11,Bankura,Taldangra,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"SALTORA,MURAKATI SALTORA,TALDANGRA,BANKURA,722149",722149,,School_ID_3486315,2025-08-27T15:12:40.583315,1-Rural,1,5,1964,1-Department of Education,1-Department of Education,NA,NA,81,46,35,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.789794,,,SALTORA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436745/11,Bankura,Gangajal Ghati,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALTORA,SALBEDIA,BANKURA",722203,,School_ID_3436745,2025-08-27T15:12:54.078711,1-Rural,1,4,1946,1-Department of Education,1-Department of Education,NA,NA,47,22,25,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.822540,,,SALTORA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436979/11,Bankura,Joypur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BAITAL, BANKURA",722138,,School_ID_3436979,2025-08-27T15:13:08.386517,1-Rural,1,4,1940,1-Department of Education,1-Department of Education,NA,NA,155,89,66,N/A,6,6,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.854893,,,SALTORA SISHU NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3437541/11,Bankura,Saltora,N/A,1-Primary,8-Un-Recognised,1 To 4,3-Co-educational,1-Rural,"SALTORA,BANKURA",722158,,School_ID_3437541,2025-08-27T15:13:23.240985,1-Rural,1,4,1993,8-Unrecognized,8-Un-Recognised,NA,NA,40,22,18,N/A,15,0,15,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.887548,,,SALUIPAHARI HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3437087/11,Bankura,Hirbandh [Khatra-ii],N/A,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"SALUIPAHARI, SALUIPAHARI, GOPALPUR, HIRBANDH,BANKURA",722136,,School_ID_3437087,2025-08-27T15:13:36.794856,1-Rural,5,10,1968,1-Department of Education,15-Govt. Sponsered,2-State Board,NA,405,199,206,N/A,12,11,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.920565,,,SALUIPAHARI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437086/11,Bankura,Hirbandh [Khatra-ii],N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALUIPAHARI, HIRBANDH, BANKURA",722136,,School_ID_3437086,2025-08-27T15:13:50.385790,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,31,16,15,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.952622,,,SALUKA  PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3461154/11,Bankura,Barjora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SHALUKA,MUKTATORE,BANKURA",722202,,School_ID_3461154,2025-08-27T15:14:04.113935,1-Rural,1,4,1978,1-Department of Education,1-Department of Education,NA,NA,20,11,9,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:43.992450,,,SALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461132/11,Bankura,Barjora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALUKA, BELIATORE, BANKURA",722203,,School_ID_3461132,2025-08-27T15:14:17.572724,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,22,14,8,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.032830,,,SALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413020/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dalila bags bankura,722136,,School_ID_3413020,2025-08-27T15:14:31.340272,1-Rural,1,4,1946,1-Department of Education,1-Department of Education,NA,NA,90,44,46,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.065958,,,SALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413777/11,Bankura,Bishnupur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALUKA, BHARA, BISHNUPUR, BANKURA",722157,,School_ID_3413777,2025-08-27T15:14:44.946181,1-Rural,1,4,1973,1-Department of Education,1-Department of Education,NA,NA,20,12,8,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.100488,,,SALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413559/11,Bankura,Sarenga [Raipur-ii],N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"HANSABERA,SARENGA,BANKURA",722150,,School_ID_3413559,2025-08-27T15:14:59.551276,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,21,13,8,N/A,4,4,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.137484,,,SALUKDANGA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485488/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Salukdanga dubrajpur bankura,722136,,School_ID_3485488,2025-08-27T15:15:15.604013,1-Rural,1,4,1978,1-Department of Education,1-Department of Education,NA,NA,26,14,12,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.177844,,,SALUNI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3484450/11,Bankura,Bankura-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALUNI, KALPARTHAR, BANKURA, 722146",722146,,School_ID_3484450,2025-08-27T15:15:28.026144,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,19,9,10,N/A,1,1,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.210504,,,SALUNI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461608/11,Bankura,Khatra-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SALUNI, BHUKANA BANKURA",722140,,School_ID_3461608,2025-08-27T15:15:40.783551,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,41,19,22,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.242051,,,SALUNI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461256/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,SALUNI JHANRIPAHARI BANKURA,722137,,School_ID_3461256,2025-08-27T15:15:53.666338,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,50,30,20,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.282285,,,SALUNI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485352/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"ALUNI,KANTAPAHARI,BANKURA",722136,,School_ID_3485352,2025-08-27T15:16:08.010982,1-Rural,1,4,2007,1-Department of Education,1-Department of Education,NA,NA,27,14,13,N/A,1,1,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.315020,,,SAMANTABADI GOPIKANTAPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413590/11,Bankura,Sonamukhi,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SAMANTABADI,DHULAI",722207,,School_ID_3413590,2025-08-27T15:16:21.378985,1-Rural,1,4,1971,1-Department of Education,1-Department of Education,NA,NA,19,14,5,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.347421,,,SAMANTABANDI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3437491/11,Bankura,Sonamukhi,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"Samantabandi, sonamukhi, Bankura",722207,,School_ID_3437491,2025-08-27T15:16:35.516061,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,32,17,15,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.378408,,,SAMANTABERA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413606/11,Bankura,Sonamukhi,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Samantabera, Pearbera, Bankura",722208,,School_ID_3413606,2025-08-27T15:16:49.426088,1-Rural,1,4,1955,1-Department of Education,1-Department of Education,NA,NA,122,74,48,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.410358,,,SAMANTAMARA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3412698/11,Bankura,Barjora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SAMANTAMARA, BELIATORE, BANKURA",722203,,School_ID_3412698,2025-08-27T15:17:01.785491,1-Rural,1,4,1963,1-Department of Education,1-Department of Education,NA,NA,15,9,6,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.442295,,,SAMARPACHA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486002/11,Bankura,Raipur-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SAMARPACHA, RAIPUR, BANKURA",722162,,School_ID_3486002,2025-08-27T15:17:14.693632,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,25,12,13,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.474676,,,SAMMILANI HIGH MADRASAH,https://kys.udiseplus.gov.in/#/schooldetail/3485157/11,Bankura,Bankura-i,N/A,7-Upper Pr. and Secondary,97-Madarsa Aided (Recognized),5 To 10,3-Co-educational,1-Rural,"Badulara, West Sanabandh, Bankura",,,School_ID_3485157,2025-08-27T15:17:28.262808,1-Rural,5,10,1995,97-Madrasa Private Unaided (Recognized),97-Madarsa Recognized,7-Unknown Board Name,NA,492,275,217,N/A,14,11,3,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.507872,,,SANABAND GIRLS' HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3436520/11,Bankura,Bankura-i,N/A,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,1-Rural,WEST SANABANDH BANKURA,722102,,School_ID_3436520,2025-08-27T15:17:43.820301,1-Rural,5,10,1959,1-Department of Education,15-Govt. Sponsered,2-State Board,NA,225,0,225,N/A,9,0,9,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.545141,,,SANABANDH PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3436512/11,Bankura,Bankura-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANABANDH, SANABANDH(w), bANKURA",722102,,School_ID_3436512,2025-08-27T15:17:56.119807,1-Rural,1,4,1946,1-Department of Education,1-Department of Education,NA,NA,72,39,33,N/A,6,3,3,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.578681,,,SANATAN SARASWATI VIDYA NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3437010/11,Bankura,Kotulpur,N/A,1-Primary,8-Un-Recognised,1 To 5,3-Co-educational,1-Rural,"KOTULPUR, BANKURA",722141,,School_ID_3437010,2025-08-27T15:18:10.256845,1-Rural,1,5,2013,8-Unrecognized,8-Un-Recognised,NA,NA,18,11,7,N/A,7,3,4,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.610588,,,SANATAN SEVA MISSION VIDYANIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3499977/11,Bankura,Onda,N/A,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,,722152,,School_ID_3499977,2025-08-27T15:18:23.340240,1-Rural,1,4,2011,5-Private Unaided (Recognized),5-Private Unaided,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.641266,,,SANAT KUMAR PRAK PRATHAMIK VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/3462080/11,Bankura,Saltora,N/A,1-Primary,8-Un-Recognised,1 To 4,3-Co-educational,1-Rural,"VILL CHANDRA,P.O. CHANDRA,DIST BANKURA",722132,,School_ID_3462080,2025-08-27T15:18:36.624879,1-Rural,1,4,1914,8-Unrecognized,8-Un-Recognised,NA,NA,35,18,17,N/A,5,2,3,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.672291,,,SANBANDHA BOYS P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436571/11,Bankura,Bankura-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANBANDHA,BANKURA",722155,,School_ID_3436571,2025-08-27T15:18:51.966502,1-Rural,1,4,1947,1-Department of Education,1-Department of Education,NA,NA,60,34,26,N/A,3,1,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.703383,,,SANBANDHA GIRLS P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485216/11,Bankura,Bankura-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANBANDHA, BANKURA",722155,,School_ID_3485216,2025-08-27T15:19:06.119835,1-Rural,1,4,1958,1-Department of Education,1-Department of Education,NA,NA,51,27,24,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.735980,,,SANBANDHA MSK,https://kys.udiseplus.gov.in/#/schooldetail/3461121/11,Bankura,Bankura-ii,N/A,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,SANBANDHA,722155,,School_ID_3461121,2025-08-27T15:19:19.465086,1-Rural,5,8,2004,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,48,29,19,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.767263,,,SANCHA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486328/11,Bankura,Bishnupur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANCHA, AJODHYA, BISHNUPUR, BANKURA",722122,,School_ID_3486328,2025-08-27T15:19:33.442452,1-Rural,1,4,1971,1-Department of Education,1-Department of Education,NA,NA,37,19,18,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.799485,,,SANGRAMPUR PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3412753/11,Bankura,Barjora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANGRAMPUR, GODARDIHI, BANKURA",722203,,School_ID_3412753,2025-08-27T15:19:48.821907,1-Rural,1,4,1940,1-Department of Education,1-Department of Education,NA,NA,66,29,37,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.839220,,,SANIRDANGA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3461050/11,Bankura,Bankura-i,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"sanirdanga, malpara, bankura",722146,,School_ID_3461050,2025-08-27T15:20:01.264046,1-Rural,1,4,2002,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,14,8,6,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.870037,,,SANKARARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485392/11,Bankura,Gangajal Ghati,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANKARA,RAMHARIPUR,BANKURA",722203,,School_ID_3485392,2025-08-27T15:20:15.315770,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,35,16,19,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.901830,,,SANKARIA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3461740/11,Bankura,Onda,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"SANKARIA, KANTABARI, ONDA, BANKURA",722122,,School_ID_3461740,2025-08-27T15:20:29.370680,1-Rural,1,4,1999,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,12,8,4,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.931864,,,SANKARPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485863/11,Bankura,Patrasayer,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SHANKARPUR, BANKISOLE, BANKURA",722206,,School_ID_3485863,2025-08-27T15:20:42.322942,1-Rural,1,4,1999,1-Department of Education,1-Department of Education,NA,NA,15,9,6,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.963699,,,SANKHARIPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437817/11,Bankura,Bankura Municipality,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,BANKURA,722101,,School_ID_3437817,2025-08-27T15:20:56.801622,2-Urban,1,4,1972,1-Department of Education,1-Department of Education,NA,NA,3,2,1,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:44.995248,,,SANKRA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3461438/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,POST OFFICE KELIAPATHAR (PIN 722136),722136,,School_ID_3461438,2025-08-27T15:21:10.969178,1-Rural,1,5,1946,1-Department of Education,1-Department of Education,NA,NA,77,39,38,N/A,5,4,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.028206,,,SANKROLE P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436782/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"SHANKRUL,INDAS,BANKURA",722205,,School_ID_3436782,2025-08-27T15:21:23.823238,1-Rural,1,5,1955,1-Department of Education,1-Department of Education,NA,NA,116,50,66,N/A,5,3,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.061850,,,SANPURA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436804/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANPURA,INDAS,BANKUA",722205,,School_ID_3436804,2025-08-27T15:21:36.956028,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,55,22,33,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.093677,,,SANTARI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485422/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"santari,indas,bankura",722205,,School_ID_3485422,2025-08-27T15:21:50.950169,1-Rural,1,4,1999,1-Department of Education,1-Department of Education,NA,NA,10,4,6,N/A,1,1,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.124716,,,SANTASHRAM BAGDIPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461363/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANTASRAM,AMRUL,INDAS,BANKURA,722206",722206,,School_ID_3461363,2025-08-27T15:22:04.321047,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,48,25,23,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.155145,,,SANTASHRAM SISHU S. NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3485435/11,Bankura,Indas,N/A,1-Primary,8-Un-Recognised,1 To 4,3-Co-educational,1-Rural,"SANTASRAM,AMRUL,INDAS,BANKURA,722206",722206,,School_ID_3485435,2025-08-27T15:22:16.990531,1-Rural,1,4,2006,8-Unrecognized,8-Un-Recognised,NA,NA,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.186271,,,SANTASRAM GIRLS' JR.H.S,https://kys.udiseplus.gov.in/#/schooldetail/3461366/11,Bankura,Indas,N/A,4-Upper Primary only,1-Department of Education,5 To 8,2-Girls,1-Rural,BISHNUPUR,722206,,School_ID_3461366,2025-08-27T15:22:30.677415,1-Rural,5,8,2011,1-Department of Education,1-Department of Education,NA,NA,320,0,320,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.220474,,,SANTIRBANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485793/11,Bankura,Onda,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANTIRBANDH,MURAKATA,ONDA,BANKURA",722144,,School_ID_3485793,2025-08-27T15:22:43.393432,1-Rural,1,4,1968,1-Department of Education,1-Department of Education,NA,NA,16,5,11,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.251413,,,SANTORE P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485776/11,Bankura,Onda,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANTORE,ONDA,BANKURA",722144,,School_ID_3485776,2025-08-27T15:22:57.367693,1-Rural,1,4,1947,1-Department of Education,1-Department of Education,NA,NA,48,25,23,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.283301,,,SANTRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485436/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"SANTRA,AMRUL,INDAS,BANKURA,722205",722205,,School_ID_3485436,2025-08-27T15:23:12.507214,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,21,13,8,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.316430,,,SANTRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485647/11,Bankura,Kotulpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"MADANMOHANPUR, BANKURA",722141,,School_ID_3485647,2025-08-27T15:23:26.744562,1-Rural,1,4,1955,1-Department of Education,1-Department of Education,NA,NA,19,11,8,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:09:45.347633,,,SAPAGARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412666/11,Bankura,Bankura-ii,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,SAPAGARA,722155,,School_ID_3412666,2025-08-27T15:23:40.931810,1-Rural,1,5,1961,1-Department of Education,1-Department of Education,NA,NA,104,49,55,N/A,5,5,0,SUCCESS,9,2
